glyph,unicode,leaf,line,band,category,x,y,w,h,notes
E.42pt,,466,42pt,2,cap,1003,739,91,222,"survey #23, 'JUDGMENT DEMANDED'"
N.42pt,,466,42pt,2,cap,1096,739,97,222,"survey #24, 'JUDGMENT DEMANDED'"
T.42pt,,466,42pt,2,cap,1191,740,92,221,"survey #25, 'JUDGMENT DEMANDED'"
D.42pt_2,,466,42pt,2,cap,1339,739,97,222,"survey #26, 'JUDGMENT DEMANDED'"
E.42pt_2,,466,42pt,2,cap,1437,740,91,222,"survey #27, 'JUDGMENT DEMANDED'"
M.42pt_2,,466,42pt,2,cap,1529,740,117,222,"survey #28, 'JUDGMENT DEMANDED'"
A.42pt,,466,42pt,2,cap,1645,740,107,222,"survey #29, 'JUDGMENT DEMANDED'"
N.42pt_2,,466,42pt,2,cap,1750,741,98,222,"survey #30, 'JUDGMENT DEMANDED'"
D.42pt_3,,466,42pt,2,cap,1848,740,97,223,"survey #31, 'JUDGMENT DEMANDED'"
E.42pt_3,,466,42pt,2,cap,1945,741,91,222,"survey #32, 'JUDGMENT DEMANDED'"
D.42pt_4,,466,42pt,2,cap,2038,741,97,221,"survey #33, 'JUDGMENT DEMANDED'"
I.42pt,,466,42pt,3,cap,216,1007,54,221,"survey #34, 'Insubordinates 8 Discrimination'"
n.42pt,,466,42pt,3,lower,269,1043,86,185,"survey #35, 'Insubordinates 8 Discrimination'"
s.42pt,,466,42pt,3,lower,354,1066,66,165,"survey #36, 'Insubordinates 8 Discrimination'"
u.42pt,,466,42pt,3,lower,416,1067,86,163,"survey #37, 'Insubordinates 8 Discrimination'"
b,0062,466,42pt,3,lower,499,1006,83,223,"survey #38, 'Insubordinates 8 Discrimination'"
o.42pt,,466,42pt,3,lower,583,1067,74,163,"survey #39, 'Insubordinates 8 Discrimination'"
r.42pt,,466,42pt,3,lower,656,1065,68,162,"survey #40, 'Insubordinates 8 Discrimination'"
d.42pt,,466,42pt,3,lower,723,1006,84,223,"survey #41, 'Insubordinates 8 Discrimination'"
i.42pt,,466,42pt,3,lower,806,1006,47,222,"survey #42, 'Insubordinates 8 Discrimination'"
n.42pt_2,,466,42pt,3,lower,852,1066,87,162,"survey #43, 'Insubordinates 8 Discrimination'"
a.42pt,,466,42pt,3,lower,939,1067,81,163,"survey #44, 'Insubordinates 8 Discrimination'"
t.42pt,,466,42pt,3,lower,1018,1031,66,200,"survey #45, 'Insubordinates 8 Discrimination'"
e.42pt,,466,42pt,3,lower,1082,1067,74,164,"survey #46, 'Insubordinates 8 Discrimination'"
s.42pt_2,,466,42pt,3,lower,1156,1066,66,165,"survey #47, 'Insubordinates 8 Discrimination'"
eight,0038,466,42pt,3,figure,1278,1006,95,226,"survey #48, 'Insubordinates 8 Discrimination'"
D.42pt_5,,466,42pt,3,cap,1433,1006,97,222,"survey #49, 'Insubordinates 8 Discrimination'"
i.42pt_2,,466,42pt,3,lower,1530,1007,46,222,"survey #50, 'Insubordinates 8 Discrimination'"
s.42pt_3,,466,42pt,3,lower,1574,1067,66,165,"survey #51, 'Insubordinates 8 Discrimination'"
c.42pt,,466,42pt,3,lower,1638,1068,74,164,"survey #52, 'Insubordinates 8 Discrimination'"
r.42pt_2,,466,42pt,3,lower,1711,1066,67,163,"survey #53, 'Insubordinates 8 Discrimination'"
i.42pt_3,,466,42pt,3,lower,1777,1007,46,222,"survey #54, 'Insubordinates 8 Discrimination'"
m.42pt,,466,42pt,3,lower,1822,1068,124,162,"survey #55, 'Insubordinates 8 Discrimination'"
